user_id,video_id,category,length_sec,watch_time_sec,liked,shared,commented,follow_creator,group,date,engagement,engaged
128,1951,fashion,16,8,1,0,1,0,control,2025-08-06 11:00:15.195387,2,1
2579,398,gaming,56,35,1,0,0,0,control,2025-07-26 11:00:15.195387,1,1
5852,1495,music,59,41,0,0,1,0,variant,2025-07-15 11:00:15.195387,1,1
7938,1922,food,27,12,0,0,0,0,variant,2025-08-07 11:00:15.195387,0,0
3212,1434,dance,23,17,0,0,0,0,control,2025-08-12 11:00:15.195387,0,0
9086,918,comedy,37,27,1,1,1,0,variant,2025-08-10 11:00:15.195387,3,1
2807,1642,food,29,17,1,0,0,0,control,2025-08-11 11:00:15.195387,1,1
2280,284,food,21,10,0,0,0,0,variant,2025-08-02 11:00:15.195387,0,0
7077,1926,dance,36,24,1,0,0,0,variant,2025-08-05 11:00:15.195387,1,1
5688,231,fashion,26,20,1,0,0,0,control,2025-07-17 11:00:15.195387,1,1
7927,1683,music,38,26,0,0,0,0,control,2025-07-28 11:00:15.195387,0,0
1788,824,dance,42,31,1,0,0,0,control,2025-07-22 11:00:15.195387,1,1
4733,1045,dance,16,9,0,0,0,0,control,2025-07-24 11:00:15.195387,0,0
2180,938,dance,5,1,0,0,0,0,variant,2025-07-26 11:00:15.195387,0,0
8369,276,food,19,17,1,0,0,0,control,2025-07-23 11:00:15.195387,1,1
3124,479,fashion,22,14,0,0,0,0,control,2025-07-23 11:00:15.195387,0,0
5666,347,food,49,38,1,0,0,0,control,2025-08-07 11:00:15.195387,1,1
8214,975,gaming,41,33,1,0,0,1,control,2025-08-05 11:00:15.195387,1,1
653,895,sports,5,5,1,0,0,1,variant,2025-07-17 11:00:15.195387,1,1
3391,172,comedy,6,6,1,0,0,0,control,2025-08-07 11:00:15.195387,1,1
8975,1913,food,40,26,1,1,0,0,control,2025-07-24 11:00:15.195387,2,1
8360,543,dance,20,12,0,0,0,0,control,2025-07-19 11:00:15.195387,0,0
9254,1033,gaming,46,28,1,0,0,0,variant,2025-07-21 11:00:15.195387,1,1
9065,818,dance,59,37,0,0,0,1,control,2025-07-22 11:00:15.195387,0,0
1782,1873,fashion,29,15,0,0,0,0,variant,2025-07-22 11:00:15.195387,0,0
5867,979,dance,47,33,1,0,0,0,variant,2025-08-02 11:00:15.195387,1,1
7084,544,fashion,24,20,0,0,0,0,control,2025-07-31 11:00:15.195387,0,0
9589,202,sports,50,37,1,0,0,0,variant,2025-07-23 11:00:15.195387,1,1
8824,1960,gaming,53,33,0,0,0,0,control,2025-08-09 11:00:15.195387,0,0
1602,1204,food,22,19,1,0,0,0,control,2025-07-21 11:00:15.195387,1,1
2882,1733,sports,37,24,0,0,0,0,variant,2025-07-24 11:00:15.195387,0,0
9643,717,gaming,30,20,1,0,0,0,control,2025-08-07 11:00:15.195387,1,1
1864,1909,comedy,19,14,1,0,0,0,control,2025-07-27 11:00:15.195387,1,1
7334,539,comedy,43,35,1,0,0,0,control,2025-08-11 11:00:15.195387,1,1
722,1538,fashion,46,35,1,0,0,0,variant,2025-08-06 11:00:15.195387,1,1
7243,1793,sports,31,16,1,0,0,0,control,2025-07-24 11:00:15.195387,1,1
7574,383,comedy,5,5,1,1,0,0,control,2025-07-18 11:00:15.195387,2,1
7854,1800,dance,45,33,1,0,0,0,variant,2025-07-16 11:00:15.195387,1,1
243,1418,comedy,27,19,1,0,0,0,variant,2025-07-26 11:00:15.195387,1,1
6906,988,comedy,30,19,1,0,0,0,control,2025-08-08 11:00:15.195387,1,1
4639,1605,comedy,40,23,1,1,0,0,control,2025-08-09 11:00:15.195387,2,1
4373,882,dance,56,39,1,1,0,0,control,2025-07-20 11:00:15.195387,2,1
4646,1022,gaming,6,2,0,1,0,0,control,2025-08-08 11:00:15.195387,1,1
5428,1730,comedy,44,28,1,0,0,0,control,2025-08-12 11:00:15.195387,1,1
8595,246,comedy,49,31,0,0,0,0,control,2025-08-04 11:00:15.195387,0,0
1454,1449,music,26,17,1,0,0,0,variant,2025-07-26 11:00:15.195387,1,1
9189,1328,food,54,40,0,0,0,0,control,2025-07-23 11:00:15.195387,0,0
4172,116,food,26,20,0,0,0,0,control,2025-07-31 11:00:15.195387,0,0
6483,1141,music,42,36,1,1,0,0,variant,2025-07-20 11:00:15.195387,2,1
6909,849,food,51,36,1,1,0,0,variant,2025-07-28 11:00:15.195387,2,1
5570,1456,gaming,28,20,1,0,0,0,control,2025-08-01 11:00:15.195387,1,1
3502,125,comedy,31,25,1,1,0,0,control,2025-08-05 11:00:15.195387,2,1
1187,33,comedy,12,11,1,1,0,0,control,2025-07-26 11:00:15.195387,2,1
1382,473,gaming,17,13,1,0,0,0,variant,2025-07-24 11:00:15.195387,1,1
6814,1989,gaming,41,32,1,0,0,0,variant,2025-07-30 11:00:15.195387,1,1
1905,604,fashion,17,11,1,0,0,0,control,2025-08-09 11:00:15.195387,1,1
1753,763,music,13,11,1,0,0,0,variant,2025-07-31 11:00:15.195387,1,1
9930,1459,fashion,40,26,1,0,1,0,control,2025-07-18 11:00:15.195387,2,1
1955,1728,food,33,22,1,0,0,0,control,2025-07-21 11:00:15.195387,1,1
5272,850,food,26,18,1,0,0,0,control,2025-07-30 11:00:15.195387,1,1
538,1914,fashion,55,35,1,0,0,0,variant,2025-07-15 11:00:15.195387,1,1
7583,23,dance,14,11,0,1,0,0,control,2025-07-15 11:00:15.195387,1,1
2391,948,fashion,45,31,0,0,0,0,control,2025-07-20 11:00:15.195387,0,0
9982,995,gaming,45,36,1,0,0,0,control,2025-08-12 11:00:15.195387,1,1
7931,1106,music,51,34,0,0,0,0,variant,2025-07-19 11:00:15.195387,0,0
9383,203,fashion,42,28,0,1,0,0,control,2025-08-08 11:00:15.195387,1,1
3937,555,food,43,36,1,0,0,0,variant,2025-07-30 11:00:15.195387,1,1
1496,1131,sports,17,11,1,0,0,0,control,2025-08-01 11:00:15.195387,1,1
6217,1098,dance,60,46,1,0,0,0,variant,2025-08-09 11:00:15.195387,1,1
4524,1930,music,40,27,1,0,0,0,variant,2025-07-15 11:00:15.195387,1,1
3371,1380,fashion,37,22,0,0,1,0,control,2025-07-29 11:00:15.195387,1,1
1260,201,gaming,45,33,1,0,0,0,control,2025-07-14 11:00:15.195387,1,1
5827,1386,sports,39,25,1,0,0,0,variant,2025-07-25 11:00:15.195387,1,1
4076,1613,food,25,16,1,0,0,0,control,2025-07-26 11:00:15.195387,1,1
3031,1495,sports,7,7,1,0,0,0,variant,2025-08-06 11:00:15.195387,1,1
4696,385,gaming,8,7,0,0,0,0,variant,2025-07-29 11:00:15.195387,0,0
97,912,fashion,45,38,1,0,1,0,control,2025-07-21 11:00:15.195387,2,1
9512,1043,gaming,14,10,1,0,0,0,control,2025-07-17 11:00:15.195387,1,1
4502,844,sports,54,32,0,0,0,0,variant,2025-07-14 11:00:15.195387,0,0
8907,645,dance,22,11,1,0,0,1,variant,2025-08-11 11:00:15.195387,1,1
2495,695,sports,7,4,1,0,0,0,control,2025-08-05 11:00:15.195387,1,1
2747,1598,gaming,56,38,1,0,0,0,variant,2025-07-22 11:00:15.195387,1,1
4044,645,fashion,6,6,1,1,0,0,control,2025-08-10 11:00:15.195387,2,1
5140,121,dance,29,21,1,0,1,0,control,2025-08-09 11:00:15.195387,2,1
585,1159,food,9,1,0,0,0,0,variant,2025-07-22 11:00:15.195387,0,0
954,255,music,55,41,1,0,0,0,control,2025-08-09 11:00:15.195387,1,1
2898,1388,fashion,40,27,0,1,0,0,variant,2025-08-02 11:00:15.195387,1,1
7529,1358,comedy,54,36,1,0,0,0,control,2025-07-14 11:00:15.195387,1,1
2031,545,comedy,21,14,1,0,1,0,variant,2025-08-06 11:00:15.195387,2,1
594,6,fashion,25,17,1,1,0,0,control,2025-08-07 11:00:15.195387,2,1
1832,1618,fashion,16,12,1,0,0,0,control,2025-07-22 11:00:15.195387,1,1
8548,1158,comedy,58,40,1,0,0,0,variant,2025-07-29 11:00:15.195387,1,1
9869,1587,music,35,17,1,0,0,0,variant,2025-07-23 11:00:15.195387,1,1
6600,222,food,15,12,1,0,0,0,variant,2025-07-18 11:00:15.195387,1,1
112,1292,music,22,13,1,0,0,0,control,2025-08-02 11:00:15.195387,1,1
4471,882,sports,14,14,1,0,0,0,control,2025-07-31 11:00:15.195387,1,1
9037,715,music,38,24,1,0,0,0,control,2025-07-24 11:00:15.195387,1,1
2174,634,music,42,31,0,0,0,0,control,2025-07-19 11:00:15.195387,0,0
3079,1156,gaming,46,32,1,0,0,0,control,2025-07-29 11:00:15.195387,1,1
1384,1997,music,14,10,1,0,0,0,control,2025-08-03 11:00:15.195387,1,1
6722,1793,gaming,10,10,1,0,0,0,control,2025-08-12 11:00:15.195387,1,1
3971,52,sports,21,16,1,1,0,0,control,2025-07-29 11:00:15.195387,2,1
362,1279,comedy,11,6,1,0,0,0,variant,2025-07-25 11:00:15.195387,1,1
8871,742,fashion,17,10,0,0,0,0,variant,2025-07-17 11:00:15.195387,0,0
5079,1333,fashion,48,36,1,0,0,0,variant,2025-07-29 11:00:15.195387,1,1
2812,349,dance,31,22,1,0,0,0,control,2025-07-23 11:00:15.195387,1,1
2823,270,comedy,7,7,1,0,0,0,variant,2025-07-21 11:00:15.195387,1,1
9924,405,food,50,33,1,0,0,0,variant,2025-08-01 11:00:15.195387,1,1
9480,617,sports,9,8,1,0,0,0,control,2025-07-29 11:00:15.195387,1,1
4896,1183,dance,12,7,1,0,0,0,control,2025-07-19 11:00:15.195387,1,1
8467,1193,comedy,58,41,1,0,0,0,variant,2025-08-02 11:00:15.195387,1,1
906,1977,sports,60,43,1,0,0,0,variant,2025-08-06 11:00:15.195387,1,1
8142,1671,sports,32,24,1,0,0,0,control,2025-08-03 11:00:15.195387,1,1
1883,1597,gaming,53,38,1,0,0,0,control,2025-07-14 11:00:15.195387,1,1
492,1295,music,15,8,1,0,0,0,control,2025-07-26 11:00:15.195387,1,1
7812,618,gaming,60,42,0,0,0,0,control,2025-07-19 11:00:15.195387,0,0
8733,1801,gaming,7,1,1,0,0,0,control,2025-07-23 11:00:15.195387,1,1
2887,1501,comedy,28,26,1,0,0,0,variant,2025-07-18 11:00:15.195387,1,1
6133,1852,sports,13,9,1,0,0,0,variant,2025-07-16 11:00:15.195387,1,1
456,824,fashion,19,14,1,0,1,0,variant,2025-08-07 11:00:15.195387,2,1
651,984,music,33,20,1,1,0,0,control,2025-07-29 11:00:15.195387,2,1
9505,399,sports,55,38,1,0,0,0,variant,2025-08-02 11:00:15.195387,1,1
1305,341,dance,24,22,1,0,0,0,control,2025-07-27 11:00:15.195387,1,1
4513,617,comedy,56,40,1,1,0,0,variant,2025-08-08 11:00:15.195387,2,1
3610,1624,gaming,38,27,0,0,0,0,variant,2025-07-17 11:00:15.195387,0,0
8996,7,music,16,9,0,0,1,1,variant,2025-08-02 11:00:15.195387,1,1
8990,24,fashion,45,29,1,0,0,0,control,2025-08-06 11:00:15.195387,1,1
3385,569,food,31,17,1,1,0,0,variant,2025-08-04 11:00:15.195387,2,1
4705,727,music,46,32,0,0,0,0,variant,2025-07-16 11:00:15.195387,0,0
5728,320,music,59,40,0,0,0,0,control,2025-07-14 11:00:15.195387,0,0
9273,537,dance,50,37,0,0,0,0,control,2025-07-30 11:00:15.195387,0,0
9506,1480,gaming,59,41,1,0,0,0,variant,2025-07-14 11:00:15.195387,1,1
2646,1442,music,28,22,1,0,0,0,control,2025-07-21 11:00:15.195387,1,1
7117,483,sports,55,38,1,0,0,1,variant,2025-07-16 11:00:15.195387,1,1
5430,566,food,54,36,1,1,0,1,variant,2025-07-24 11:00:15.195387,2,1
2054,1110,food,18,9,0,0,0,0,variant,2025-08-05 11:00:15.195387,0,0
3515,503,music,40,29,0,0,1,0,variant,2025-08-08 11:00:15.195387,1,1
310,802,food,5,4,1,0,0,0,variant,2025-08-02 11:00:15.195387,1,1
8977,1948,music,11,9,1,0,1,0,variant,2025-07-29 11:00:15.195387,2,1
5001,1793,music,12,3,0,1,0,0,control,2025-07-25 11:00:15.195387,1,1
5122,763,dance,33,20,0,0,0,0,control,2025-07-15 11:00:15.195387,0,0
5723,1388,gaming,26,19,0,0,0,0,control,2025-08-05 11:00:15.195387,0,0
6898,1061,sports,49,31,1,0,1,0,control,2025-08-04 11:00:15.195387,2,1
5495,286,food,16,8,0,0,0,0,control,2025-07-24 11:00:15.195387,0,0
7640,507,comedy,31,21,1,0,0,0,control,2025-08-05 11:00:15.195387,1,1
9807,626,music,33,24,1,0,0,0,control,2025-08-04 11:00:15.195387,1,1
9015,1945,gaming,53,35,0,0,0,0,variant,2025-07-31 11:00:15.195387,0,0
9520,755,dance,11,5,0,0,0,0,variant,2025-07-14 11:00:15.195387,0,0
58,1212,sports,30,25,1,0,0,0,variant,2025-07-28 11:00:15.195387,1,1
1249,130,gaming,34,22,1,0,0,0,variant,2025-07-24 11:00:15.195387,1,1
9642,1948,music,22,9,0,0,0,0,control,2025-07-15 11:00:15.195387,0,0
6037,304,gaming,55,46,1,1,0,0,variant,2025-07-24 11:00:15.195387,2,1
518,924,dance,15,14,1,0,1,0,control,2025-07-27 11:00:15.195387,2,1
2078,727,comedy,57,38,1,0,0,0,variant,2025-07-31 11:00:15.195387,1,1
8343,1894,dance,42,28,1,0,1,0,control,2025-08-09 11:00:15.195387,2,1
2158,536,food,14,8,1,0,0,0,control,2025-07-30 11:00:15.195387,1,1
6385,1273,food,31,23,0,1,0,0,control,2025-07-19 11:00:15.195387,1,1
3674,227,comedy,36,23,1,0,1,1,control,2025-08-06 11:00:15.195387,2,1
8098,1736,music,26,20,1,0,0,0,control,2025-07-20 11:00:15.195387,1,1
5150,1508,sports,17,10,1,0,0,0,variant,2025-07-19 11:00:15.195387,1,1
2514,658,food,59,42,0,0,0,0,variant,2025-08-10 11:00:15.195387,0,0
6609,1812,dance,42,32,1,0,0,0,control,2025-08-09 11:00:15.195387,1,1
1395,324,sports,49,35,1,1,0,0,variant,2025-07-28 11:00:15.195387,2,1
1706,8,dance,60,48,0,0,1,0,control,2025-08-12 11:00:15.195387,1,1
9365,858,sports,45,28,0,1,0,0,variant,2025-08-12 11:00:15.195387,1,1
2422,56,comedy,18,10,0,0,0,0,variant,2025-08-11 11:00:15.195387,0,0
8792,1597,fashion,16,9,0,0,0,0,variant,2025-08-04 11:00:15.195387,0,0
3505,551,gaming,59,40,1,0,0,0,variant,2025-08-07 11:00:15.195387,1,1
2300,980,gaming,31,25,1,0,0,0,control,2025-07-17 11:00:15.195387,1,1
4016,274,comedy,27,21,0,0,0,0,variant,2025-07-17 11:00:15.195387,0,0
1497,1121,comedy,55,38,0,0,0,0,variant,2025-07-27 11:00:15.195387,0,0
6707,1851,music,6,1,0,0,0,0,variant,2025-08-12 11:00:15.195387,0,0
6772,658,food,43,31,1,0,0,0,variant,2025-08-12 11:00:15.195387,1,1
7707,1122,food,20,13,1,0,0,0,control,2025-08-04 11:00:15.195387,1,1
8627,767,dance,27,17,1,0,0,0,control,2025-08-03 11:00:15.195387,1,1
2659,1235,sports,31,21,0,0,0,0,variant,2025-08-06 11:00:15.195387,0,0
2324,1578,comedy,56,44,1,0,0,0,control,2025-08-08 11:00:15.195387,1,1
2896,565,sports,11,6,0,0,0,0,control,2025-08-10 11:00:15.195387,0,0
1532,1057,dance,20,13,1,0,1,0,control,2025-07-14 11:00:15.195387,2,1
782,277,sports,43,29,1,0,0,0,control,2025-08-03 11:00:15.195387,1,1
1426,967,food,15,8,1,0,0,1,control,2025-07-21 11:00:15.195387,1,1
4929,1468,fashion,18,11,1,0,0,0,control,2025-07-19 11:00:15.195387,1,1
2552,1678,gaming,11,10,1,0,0,0,variant,2025-07-26 11:00:15.195387,1,1
7424,801,music,29,21,1,0,1,0,control,2025-08-11 11:00:15.195387,2,1
557,900,dance,15,8,1,0,0,0,control,2025-07-23 11:00:15.195387,1,1
8705,427,dance,49,33,1,0,0,0,control,2025-08-09 11:00:15.195387,1,1
6439,1154,music,37,31,1,1,0,0,control,2025-08-02 11:00:15.195387,2,1
6519,296,food,36,26,1,0,0,0,variant,2025-07-19 11:00:15.195387,1,1
5787,562,food,45,28,1,0,0,0,variant,2025-08-07 11:00:15.195387,1,1
4152,479,dance,56,39,1,0,0,0,variant,2025-07-30 11:00:15.195387,1,1
6094,575,music,24,11,0,0,0,0,variant,2025-07-17 11:00:15.195387,0,0
2900,1969,food,8,2,1,0,0,0,variant,2025-07-30 11:00:15.195387,1,1
6735,110,food,41,23,1,0,0,0,control,2025-07-24 11:00:15.195387,1,1
5017,862,comedy,37,22,1,0,0,0,variant,2025-07-24 11:00:15.195387,1,1
6510,1344,fashion,56,41,1,0,0,0,control,2025-08-09 11:00:15.195387,1,1
2961,1202,comedy,48,34,1,0,0,0,control,2025-08-02 11:00:15.195387,1,1
4944,1418,food,26,17,1,0,0,0,control,2025-07-20 11:00:15.195387,1,1
9445,1268,sports,40,27,1,0,0,0,control,2025-08-05 11:00:15.195387,1,1
8917,597,gaming,57,35,0,0,0,0,variant,2025-08-03 11:00:15.195387,0,0
1307,114,gaming,5,1,0,0,0,0,control,2025-08-08 11:00:15.195387,0,0
760,1140,fashion,46,30,1,1,0,1,control,2025-07-25 11:00:15.195387,2,1
5239,1687,dance,11,4,0,0,0,0,variant,2025-08-09 11:00:15.195387,0,0
227,549,food,12,11,1,0,0,0,variant,2025-07-22 11:00:15.195387,1,1
4798,1608,dance,12,6,1,0,0,0,variant,2025-08-03 11:00:15.195387,1,1
8500,138,sports,30,19,1,1,0,0,variant,2025-07-19 11:00:15.195387,2,1
3379,1433,gaming,28,22,1,0,0,0,control,2025-08-01 11:00:15.195387,1,1
6713,1313,comedy,31,20,1,0,0,0,control,2025-07-20 11:00:15.195387,1,1
9710,529,comedy,24,16,0,0,0,0,control,2025-07-28 11:00:15.195387,0,0
9724,883,fashion,44,33,1,0,0,0,control,2025-08-07 11:00:15.195387,1,1
5209,280,music,7,1,0,0,0,0,variant,2025-08-01 11:00:15.195387,0,0
7443,177,comedy,11,9,1,1,1,0,variant,2025-08-01 11:00:15.195387,3,1
4749,746,gaming,15,10,1,0,0,0,control,2025-07-17 11:00:15.195387,1,1
8989,242,music,35,27,1,0,0,0,control,2025-07-14 11:00:15.195387,1,1
7046,542,dance,43,30,1,0,0,0,variant,2025-07-15 11:00:15.195387,1,1
7625,1601,sports,42,30,1,0,0,0,variant,2025-07-22 11:00:15.195387,1,1
1780,1406,gaming,22,13,0,0,0,0,control,2025-07-29 11:00:15.195387,0,0
7064,81,comedy,23,12,1,0,0,0,variant,2025-07-22 11:00:15.195387,1,1
586,1820,fashion,27,20,1,0,0,0,variant,2025-07-24 11:00:15.195387,1,1
1379,13,fashion,47,27,0,0,0,0,control,2025-07-18 11:00:15.195387,0,0
5708,1721,food,30,24,1,0,0,0,variant,2025-07-30 11:00:15.195387,1,1
5443,444,music,12,4,0,0,0,0,control,2025-08-11 11:00:15.195387,0,0
6930,138,food,19,14,0,1,0,0,control,2025-08-06 11:00:15.195387,1,1
6421,1217,comedy,32,26,1,0,0,0,control,2025-07-29 11:00:15.195387,1,1
4032,1364,food,50,30,0,0,0,0,variant,2025-08-10 11:00:15.195387,0,0
7443,391,dance,17,11,1,0,1,0,variant,2025-07-27 11:00:15.195387,2,1
6361,1980,comedy,59,42,0,0,0,0,variant,2025-08-05 11:00:15.195387,0,0
1848,831,food,44,34,0,0,0,0,variant,2025-07-27 11:00:15.195387,0,0
1042,1504,comedy,7,5,0,0,0,0,control,2025-07-29 11:00:15.195387,0,0
4840,1562,sports,27,19,0,0,0,0,variant,2025-07-17 11:00:15.195387,0,0
7352,1261,food,16,6,0,1,0,0,variant,2025-07-24 11:00:15.195387,1,1
7786,1653,comedy,26,25,1,0,0,0,control,2025-08-04 11:00:15.195387,1,1
243,455,food,39,23,1,0,0,0,control,2025-08-10 11:00:15.195387,1,1
5546,550,fashion,7,5,0,0,0,0,control,2025-07-19 11:00:15.195387,0,0
2101,310,sports,56,37,1,0,1,0,variant,2025-08-07 11:00:15.195387,2,1
9442,1581,music,47,34,1,0,0,0,variant,2025-07-17 11:00:15.195387,1,1
1738,488,dance,37,27,1,1,0,0,variant,2025-07-23 11:00:15.195387,2,1
2755,368,food,58,36,0,0,0,0,control,2025-07-26 11:00:15.195387,0,0
1393,1722,fashion,52,36,1,0,0,0,variant,2025-07-19 11:00:15.195387,1,1
8440,1193,food,31,20,1,0,0,0,variant,2025-07-26 11:00:15.195387,1,1
7736,173,sports,30,20,1,0,0,0,control,2025-08-03 11:00:15.195387,1,1
7644,1243,comedy,8,3,1,0,1,0,variant,2025-08-01 11:00:15.195387,2,1
9878,1442,fashion,14,6,1,0,1,0,control,2025-07-25 11:00:15.195387,2,1
4017,588,music,48,34,0,0,0,0,variant,2025-07-29 11:00:15.195387,0,0
3433,1740,sports,54,34,0,0,0,0,variant,2025-07-29 11:00:15.195387,0,0
4527,1338,sports,34,24,1,1,0,0,variant,2025-07-14 11:00:15.195387,2,1
7785,1615,music,57,36,0,1,0,0,control,2025-07-24 11:00:15.195387,1,1
2082,1236,dance,56,38,1,0,0,0,variant,2025-08-07 11:00:15.195387,1,1
9540,1162,music,34,20,1,0,0,0,variant,2025-08-01 11:00:15.195387,1,1
5576,761,food,47,32,1,0,0,1,variant,2025-07-28 11:00:15.195387,1,1
5345,238,dance,56,35,1,0,0,0,control,2025-08-10 11:00:15.195387,1,1
4737,1918,fashion,32,25,1,0,0,0,variant,2025-08-01 11:00:15.195387,1,1
133,1626,dance,52,37,0,0,0,0,control,2025-08-05 11:00:15.195387,0,0
1855,913,fashion,56,41,0,0,0,0,variant,2025-07-27 11:00:15.195387,0,0
6051,1738,comedy,19,14,0,0,0,0,control,2025-07-18 11:00:15.195387,0,0
5078,1341,sports,41,34,1,0,0,0,control,2025-08-03 11:00:15.195387,1,1
5341,632,music,23,12,1,0,0,0,control,2025-07-16 11:00:15.195387,1,1
8593,11,fashion,27,20,0,0,0,0,control,2025-07-27 11:00:15.195387,0,0
606,401,dance,58,38,1,0,0,0,variant,2025-07-21 11:00:15.195387,1,1
132,203,fashion,21,12,1,0,0,0,control,2025-07-25 11:00:15.195387,1,1
7072,527,music,8,8,1,1,0,0,variant,2025-07-30 11:00:15.195387,2,1
6158,516,sports,57,42,1,0,0,0,control,2025-07-30 11:00:15.195387,1,1
6579,857,music,23,18,1,1,0,0,control,2025-08-10 11:00:15.195387,2,1
6614,1764,gaming,5,1,0,0,0,0,variant,2025-07-25 11:00:15.195387,0,0
4507,181,fashion,40,25,1,1,0,0,variant,2025-08-06 11:00:15.195387,2,1
804,431,music,47,33,0,0,0,0,variant,2025-07-23 11:00:15.195387,0,0
5193,735,dance,51,35,1,1,0,0,variant,2025-08-10 11:00:15.195387,2,1
4290,1582,comedy,58,38,1,0,0,0,variant,2025-07-30 11:00:15.195387,1,1
3634,413,gaming,47,32,1,1,0,0,variant,2025-07-18 11:00:15.195387,2,1
2677,543,food,25,16,0,0,0,0,variant,2025-07-26 11:00:15.195387,0,0
1216,329,comedy,11,6,0,0,0,0,variant,2025-08-12 11:00:15.195387,0,0
2478,560,comedy,30,22,1,0,0,0,variant,2025-07-15 11:00:15.195387,1,1
2265,1208,sports,24,16,1,0,0,0,control,2025-07-20 11:00:15.195387,1,1
7791,961,comedy,6,1,0,0,0,0,control,2025-07-20 11:00:15.195387,0,0
970,131,comedy,29,16,1,0,0,0,control,2025-07-24 11:00:15.195387,1,1
6629,1796,music,50,38,1,0,0,0,variant,2025-08-10 11:00:15.195387,1,1
601,1299,gaming,10,8,1,0,1,0,variant,2025-07-26 11:00:15.195387,2,1
4456,1961,gaming,34,22,1,0,0,0,control,2025-07-30 11:00:15.195387,1,1
5942,662,music,41,26,1,0,0,0,control,2025-08-09 11:00:15.195387,1,1
9525,371,dance,37,27,1,0,0,0,variant,2025-07-16 11:00:15.195387,1,1
2717,456,gaming,41,25,0,1,0,1,variant,2025-07-24 11:00:15.195387,1,1
782,25,gaming,32,20,1,0,0,0,control,2025-07-22 11:00:15.195387,1,1
1435,1018,gaming,34,19,1,1,0,0,control,2025-07-17 11:00:15.195387,2,1
4339,1412,sports,60,45,0,0,0,0,control,2025-08-10 11:00:15.195387,0,0
9209,1005,gaming,49,30,1,0,0,0,control,2025-07-24 11:00:15.195387,1,1
2703,309,dance,14,10,1,0,0,0,control,2025-08-05 11:00:15.195387,1,1
3992,179,gaming,19,9,1,0,0,0,variant,2025-07-30 11:00:15.195387,1,1
8652,206,food,23,20,0,0,0,0,control,2025-07-17 11:00:15.195387,0,0
7533,5,dance,57,42,1,0,0,0,control,2025-07-19 11:00:15.195387,1,1
7246,1330,gaming,16,16,1,0,0,0,variant,2025-08-12 11:00:15.195387,1,1
3641,178,fashion,39,26,1,0,0,0,variant,2025-08-10 11:00:15.195387,1,1
532,315,food,35,24,1,0,0,0,control,2025-08-02 11:00:15.195387,1,1
1978,1885,dance,16,16,1,0,0,0,control,2025-08-01 11:00:15.195387,1,1
3765,917,fashion,44,31,1,0,0,1,variant,2025-07-20 11:00:15.195387,1,1
291,847,fashion,16,7,0,0,0,0,variant,2025-08-12 11:00:15.195387,0,0
6078,1687,music,26,22,1,0,0,0,variant,2025-07-22 11:00:15.195387,1,1
7869,1617,fashion,30,20,0,0,0,0,control,2025-07-30 11:00:15.195387,0,0
3576,131,gaming,50,38,1,0,0,0,variant,2025-08-08 11:00:15.195387,1,1
4650,1249,fashion,11,7,1,0,1,0,variant,2025-07-21 11:00:15.195387,2,1
6615,306,fashion,47,41,1,0,0,0,variant,2025-08-10 11:00:15.195387,1,1
513,310,dance,7,6,0,0,0,0,control,2025-07-27 11:00:15.195387,0,0
1640,1115,sports,55,41,1,0,0,0,control,2025-08-07 11:00:15.195387,1,1
8447,1936,fashion,40,27,0,0,0,0,variant,2025-08-03 11:00:15.195387,0,0
4817,262,sports,45,29,1,0,0,1,control,2025-08-11 11:00:15.195387,1,1
5850,809,music,48,28,1,0,0,0,control,2025-08-04 11:00:15.195387,1,1
2638,438,comedy,36,26,1,0,0,0,control,2025-08-12 11:00:15.195387,1,1
1966,522,sports,51,37,1,0,0,0,control,2025-07-18 11:00:15.195387,1,1
51,1142,gaming,11,11,1,0,1,0,variant,2025-08-10 11:00:15.195387,2,1
800,1693,music,56,44,1,0,0,0,control,2025-07-16 11:00:15.195387,1,1
8292,1467,dance,51,36,1,0,0,0,variant,2025-07-28 11:00:15.195387,1,1
9940,1617,food,46,30,1,0,0,0,control,2025-07-15 11:00:15.195387,1,1
6643,1383,food,20,10,1,0,0,0,control,2025-07-24 11:00:15.195387,1,1
237,1198,food,55,43,1,1,0,0,variant,2025-08-06 11:00:15.195387,2,1
472,1486,dance,60,34,1,0,1,0,control,2025-08-05 11:00:15.195387,2,1
2205,1420,fashion,40,23,0,0,0,0,variant,2025-07-29 11:00:15.195387,0,0
7182,230,dance,47,39,1,0,0,0,control,2025-08-01 11:00:15.195387,1,1
6260,157,dance,27,16,1,1,0,0,control,2025-08-02 11:00:15.195387,2,1
8331,334,gaming,55,32,1,0,0,0,control,2025-07-28 11:00:15.195387,1,1
1384,712,sports,17,9,1,0,0,0,control,2025-07-22 11:00:15.195387,1,1
4502,1329,food,49,35,1,0,0,0,control,2025-07-26 11:00:15.195387,1,1
1713,744,dance,12,7,1,0,0,0,variant,2025-07-16 11:00:15.195387,1,1
9143,1704,fashion,54,35,1,0,0,0,control,2025-07-29 11:00:15.195387,1,1
6711,977,fashion,40,28,0,0,1,0,control,2025-07-20 11:00:15.195387,1,1
3797,299,food,26,16,1,0,0,0,variant,2025-07-28 11:00:15.195387,1,1
2374,1639,gaming,35,26,0,1,0,0,variant,2025-07-30 11:00:15.195387,1,1
